Boss,Subordinate,Immediate?
4671,5629,0
40164,58825,0
35981,112675,0
48944,47235,0
896,100141,0
35981,87088,0
5425,33653,0
1055,4027,0
12008,40627,0
896,104837,0
755,118710,0
113114,106730,0
701,33998,0
2378,3773,1
20805,6882,0
4671,2399,0
18590,75085,0
896,1756,0
2273,114402,0
27104,63574,1
76045,52172,0
27104,2791,0
304,11317,0
40196,818,1
755,3025,1
2437,112733,1
18327,2147,1
579,10450,0
27104,6666,0
113114,26954,0
40164,3381,0
20805,52065,0
113114,35885,0
81359,18405,1
2273,3774,1
54371,40133,0
18327,3588,1
113114,71768,0
113114,70004,0
2551,44892,0
49468,35927,0
5063,51885,1
755,475,0
20805,1944,1
12008,104084,0
35981,1681,0
76045,75228,0
35981,12499,0
755,40160,1
27104,7016,1
35981,2378,0
27104,18370,0
896,1299,0
16611,104632,0
2273,111066,0
76045,2362,0
471,20406,0
4671,1277,1
76045,40914,0
19235,71891,0
49468,14697,0
27104,30185,0
40164,64514,0
27104,851,0
113114,101095,0
27104,1206,0
111183,72278,1
1055,33865,0
18427,1391,0
701,1788,0
113114,112675,0
896,2834,0
20805,71768,1
35981,53371,0
20805,90204,0
2273,1706,0
755,1219,0
896,104094,0
2273,87088,0
755,76020,0
755,72284,1
4671,818,0
113114,2167,0
27104,36088,0
35981,83280,0
704,1794,0
18472,11422,1
701,65026,0
20805,98403,0
27104,35927,0
2273,2485,0
58842,71701,0
40164,49148,0
896,755,1
113114,76124,0
14758,20635,0
27104,3526,1
35981,732,0
15260,71380,1
27104,1534,0
56700,3258,1
113114,12467,0
701,2916,0
76045,22326,0
3720,112745,1
35981,106850,0
896,29455,0
76045,1945,0
579,58058,0
755,5416,1
27104,23570,0
270,120808,0
2273,34152,0
35901,27095,1
701,3394,1
20805,2165,0
27104,27903,0
20805,12625,0
113114,199,0
755,104097,0
3804,1653,0
40164,47005,0
48944,41201,0
896,384,0
19479,104720,1
35981,3363,0
40164,1650,1
896,13747,0
20805,818,0
20805,13733,0
7319,112745,1
896,2027,0
76045,35879,0
20805,11446,0
755,970,0
20805,2455,0
701,82074,0
48944,1004,0
18327,5140,1
755,54121,0
49468,5355,0
755,15344,1
113114,103456,0
1055,19088,0
35981,3589,0
2273,3471,1
35981,41766,0
701,1377,0
2273,22022,0
40164,53703,0
896,3461,0
35981,104362,0
81543,116854,0
701,19088,0
304,74746,0
12106,42469,0
4827,500,0
113114,80801,0
113114,65367,0
35981,119360,0
40164,20208,0
896,104720,0
896,64231,0
113114,1706,0
40164,4735,0
19235,52590,0
40164,5117,0
35981,13951,0
40164,31379,0
20805,27024,0
20805,2027,0
14758,29455,0
20805,263,0
27104,53703,0
471,263,0
2273,89637,0
58842,19589,0
35981,11838,0
20805,26913,0
1756,7238,0
2683,96918,1
113114,3068,0
2273,12661,0
1635,42489,0
20805,37541,0
35981,2414,0
701,27305,0
27104,90131,0
27104,600,0
896,40914,0
4780,57899,1
76045,98889,0
2273,91168,0
2273,321,0
2683,35894,0
20805,389,1
4671,3496,1
76045,18285,0
43716,7016,1
701,119198,0
40164,72661,0
20805,103367,0
701,35776,0
40164,27066,0
18361,7840,0
896,11401,0
701,5425,1
16611,51217,0
76045,14302,0
27104,27055,0
14758,12499,0
2273,31382,1
58824,36512,0
20805,1456,1
112745,3215,0
304,14697,0
755,21626,1
27104,40673,0
40164,88913,0
20805,6605,0
755,81093,0
12008,627,0
27104,1456,0
40164,7262,0
579,5117,0
35981,66172,0
14758,99507,0
111183,31324,1
4827,47034,0
2243,3724,1
27104,91386,1
18590,111573,0
10450,58058,0
76045,89380,0
27104,44728,0
76045,13449,1
35981,56038,0
3023,119430,1
35981,5416,0
35981,43593,0
65392,1004,0
27104,3554,0
19385,94556,0
4780,79848,0
2835,2226,1
896,2362,0
10450,12687,0
40164,12687,0
102777,114361,1
4780,13951,1
76045,113447,0
19479,507,1
896,509,0
44526,2952,0
701,3430,0
19235,111183,0
48944,18384,0
2273,118710,0
35923,12851,1
2273,112282,0
2835,77127,1
4671,26990,0
76045,44677,0
76045,5542,0
2273,8966,0
35981,1075,0
76045,113161,0
27104,94333,0
35845,11997,1
3804,36174,1
2273,63797,0
20805,3679,0
40164,3209,1
35981,33924,0
40164,15803,0
2273,3337,0
104783,48612,0
113114,3408,0
40164,1908,1
40164,89341,1
27104,94555,0
18327,2245,1
40164,4787,0
76045,119151,0
102777,35975,1
76045,30950,0
63574,33554,1
40164,8754,0
76045,3774,0
76045,19220,0
701,2511,0
896,47799,0
20805,27107,0
755,2953,0
3209,3092,0
40164,55055,1
18327,375,1
20805,1999,1
270,11412,0
701,24431,1
40164,4960,0
20805,119198,0
471,542,0
76045,12567,0
113114,114746,0
4682,3615,1
20805,29455,0
40164,118617,0
20805,76288,0
27104,2376,0
896,3004,0
896,25397,0
31379,1990,1
26999,12049,0
40164,59855,0
49468,33865,0
40164,54375,0
27104,2343,0
30174,232,1
20195,18376,0
27104,98889,0
896,27024,0
48944,21562,0
17939,2454,1
76045,3487,0
113114,54375,0
40164,61026,0
18466,78254,0
27104,85564,0
20805,56714,0
40196,24090,0
40164,28657,0
113114,2492,0
20805,114746,0
20805,40565,0
76045,713,0
76045,11412,0
2273,13951,0
3209,81543,0
755,1320,0
35981,27873,0
3804,19551,1
88829,116903,0
40164,851,0
113114,2762,0
701,71019,0
35981,2983,0
18327,5978,1
35981,3337,0
76045,112745,0
27104,96870,0
20805,19589,0
65392,43350,0
40164,2373,0
2273,11838,0
755,579,0
14758,70406,1
40164,177,0
40164,1342,0
896,2310,0
35981,21063,0
27104,12194,0
11412,506,0
56700,36177,0
4827,29519,0
27104,1944,0
1994,12435,1
18477,19589,0
579,63774,0
3209,742,0
27104,12049,0
35981,11358,0
896,22326,0
35981,107148,0
5063,8090,1
102777,16470,1
4671,1840,0
1895,35684,0
35981,76849,0
304,4667,0
40164,1945,0
4902,1454,0
35981,1192,0
4671,89452,0
40164,114015,0
113114,54116,0
94725,101246,0
49468,22395,0
2273,29551,1
113114,94632,0
35981,21660,0
113114,905,0
40164,3459,0
3049,3071,1
755,28183,0
40164,1279,0
3209,12268,0
76045,1005,0
755,20607,0
20805,28331,0
113114,26999,0
20805,3330,0
20805,1554,0
755,2149,1
27104,5542,0
4671,20406,1
2273,12499,0
18327,1999,1
755,1706,0
35839,12609,0
35981,89341,0
2273,65542,0
2273,12620,1
40164,71720,0
896,56140,0
35845,29044,0
27104,61360,0
113114,2524,0
896,3049,0
2273,4960,0
35981,29845,0
20805,78024,0
579,31382,0
896,4281,0
40164,40914,0
2273,53371,0
896,115014,0
2841,32891,1
40164,27107,0
20805,1110,0
4827,8866,0
755,13643,1
35981,2712,0
701,212,0
4671,2489,0
20805,8754,0
11317,605,0
76045,1456,0
1055,89452,0
35981,579,0
896,9605,0
896,970,0
20805,20406,1
113114,2448,0
755,58058,0
40164,1607,1
27104,36061,0
76045,80043,0
471,52772,0
896,94070,0
896,2645,0
40164,14758,1
701,5406,0
40164,12434,0
18477,2959,0
40164,887,0
27104,20464,1
76045,1170,1
76063,111850,0
40164,104258,0
20805,85818,0
896,600,0
40164,3774,0
35981,76288,0
20805,101246,0
76045,89452,0
35981,71482,0
48944,65925,0
31379,27027,0
18474,264,1
18327,20209,1
2273,5946,0
270,2820,0
40164,120911,0
20805,51460,0
102777,3782,1
3330,54083,0
76045,89341,0
755,18656,1
20805,88994,0
701,51399,0
27104,34357,0
896,45359,0
46153,3330,1
2712,17461,0
49468,8252,0
4671,2202,1
35981,28977,0
35981,112282,0
27104,3720,0
20805,861,0
40164,65931,0
76063,41637,0
49468,13726,0
20805,3718,0
755,2132,1
35981,3471,0
20805,2482,1
14758,55733,1
113114,1794,0
27104,13643,0
4671,12205,0
270,2368,1
755,40502,0
1895,22070,0
4780,15260,0
14758,12687,0
20805,103676,0
18590,40673,0
896,45013,0
4671,75502,0
12008,384,0
76045,79515,0
40164,1804,1
76045,7016,1
20805,47932,0
76045,26891,0
2273,64066,0
40164,1219,1
35981,1454,0
35981,47364,0
35981,89637,0
40196,97947,0
113114,4802,0
76045,6066,0
755,74742,0
40164,51608,1
20805,2038,0
2273,3773,0
20805,11401,0
35981,1599,0
755,5470,0
79848,44100,0
896,91168,0
76045,51885,0
27104,9263,0
113114,36061,0
1984,51800,0
40164,1521,0
755,2286,0
27104,35731,0
40164,1344,1
35981,1761,0
4780,3023,1
20805,22475,0
27104,31379,1
40164,93892,0
20805,69005,0
35981,19760,0
20805,1209,0
75969,8966,0
270,3381,1
755,4845,0
2273,5117,0
896,1160,0
113114,30323,0
40164,28331,0
35981,2603,0
89380,18460,0
12008,93942,0
896,114438,0
14758,104258,0
35981,360,0
75969,765,0
76045,1492,0
896,2492,0
270,35927,0
755,37643,0
2412,3363,1
471,88644,0
471,40254,0
20805,93669,0
40164,2216,0
35981,85748,0
113114,74694,0
20805,765,0
27104,26999,0
17078,21150,0
76045,1206,1
113114,88504,0
76045,610,0
3209,527,0
304,6605,0
31379,3726,0
20805,115005,0
896,2399,0
701,85737,0
2230,8252,0
40164,2333,0
701,41201,0
304,105707,0
113114,3025,0
76045,1944,0
20805,112745,0
20805,23430,0
40164,79495,0
35981,18811,0
27104,2001,0
26856,101246,0
113114,93669,0
20195,3225,1
896,47364,0
2273,76124,0
20209,72176,1
270,112745,1
18477,2399,0
579,119151,0
35981,3362,0
46153,75627,0
755,29551,0
2273,18458,0
113114,72278,0
40164,48177,0
270,43350,1
35981,54129,0
701,5975,0
35981,19037,0
27104,1855,1
2841,1999,1
20805,2454,0
101091,11428,0
896,3703,0
113114,114136,0
4780,17167,0
896,17461,0
2273,56140,0
20805,11334,0
20805,2343,1
896,4871,0
27104,5265,0
113114,104808,0
40164,100451,0
755,12620,1
40164,22070,0
76045,101634,0
31379,108805,0
701,90544,1
63574,71768,1
35981,91916,0
20805,67799,0
40164,20209,1
113114,18460,0
76045,29542,0
2273,11429,0
76045,49148,0
27104,108805,0
20805,58824,0
2835,51254,1
20805,72278,0
471,79515,0
58842,2489,0
40164,11421,0
27104,26422,0
102777,752,1
49468,2001,0
11460,2245,1
75322,9440,0
27104,40114,0
76045,61360,0
104632,11194,0
49468,3188,0
701,12205,1
76045,7913,0
2273,19104,0
18590,49746,0
2273,1344,1
101091,14318,0
755,43896,0
40164,111239,0
2273,72195,0
270,95,1
40164,35731,0
2455,36177,1
46153,66114,0
20805,1804,0
113114,16598,0
755,22190,0
896,3025,0
113114,111166,0
40164,20277,0
31379,58058,0
49468,18892,0
896,30082,0
2273,5429,0
471,16470,0
4671,58777,0
40164,2926,0
20805,51608,1
113114,66114,0
2273,5542,0
27104,104362,0
76045,851,0
304,44526,1
896,114402,0
755,1246,0
46153,53371,0
26999,100659,0
35981,114136,0
43716,30898,1
896,75085,0
76045,40673,0
19235,2837,1
2587,1393,0
35981,541,0
20805,1344,0
40164,2837,0
27104,3049,0
76045,1353,0
896,52579,0
27104,115324,0
896,2589,0
701,60637,0
27104,3188,0
4671,12467,0
2243,26868,1
40164,5914,0
105707,40565,0
701,29533,0
40164,3056,0
20805,610,0
2273,5986,0
755,111102,0
76045,12194,0
113114,63937,0
20805,76050,0
20805,18285,0
76045,103861,0
2273,2738,0
3209,5355,0
35981,40797,0
18327,1004,1
2587,617,1
70222,88913,1
76045,47799,1
49468,7262,0
113114,105687,0
471,247,0
40164,43482,0
27104,36528,0
896,20607,0
35981,81524,0
35981,2587,0
40164,5470,0
20805,805,0
76045,5670,0
579,18641,0
76045,7118,0
896,3667,0
4671,2480,0
27021,3049,1
35981,11421,0
3209,13726,0
102777,1847,1
2273,14292,0
27104,94556,0
31379,20277,0
35981,19235,0
755,199,0
12008,71584,0
113114,1564,0
2243,1215,1
27104,4902,0
27104,90090,0
35981,13971,0
76045,30174,1
40164,2820,0
755,28331,0
701,1512,0
18474,88913,1
18466,3515,0
40164,11441,0
27104,263,0
14758,44100,0
35981,1607,0
18327,94080,0
35981,7016,1
27104,7262,0
701,21562,0
18327,231,1
2835,72661,1
2273,57909,0
20805,26884,0
19235,15737,0
896,21348,0
102777,88876,0
20805,12499,0
49468,98445,0
1848,120808,1
2273,111105,1
19235,5063,1
20805,30174,1
4671,2226,0
1999,2659,1
46153,26856,1
755,11421,0
113114,1219,0
27104,40235,0
27104,1151,0
27104,835,0
304,102902,0
27104,58058,0
701,80625,0
755,28809,0
35981,13697,0
270,106180,1
43716,28655,1
76045,4367,0
27104,818,0
113114,713,0
2273,67858,1
27104,2566,0
896,19920,0
896,76805,0
20805,12567,0
35981,2901,0
896,5622,0
471,20464,0
19479,19793,1
20805,30950,0
20805,21959,1
35981,103674,0
20805,44728,0
2273,96161,0
40164,11194,0
40164,2551,1
20805,12687,0
471,3215,1
76045,1278,0
35901,3215,1
27104,89341,0
18472,98809,1
40164,3690,0
755,98889,0
27104,3471,0
20805,51800,0
113114,36138,0
2273,28977,0
2273,21220,0
63556,104720,1
270,1004,1
27104,1557,0
76045,2791,0
27104,1578,0
113447,26954,0
76045,5075,0
2273,3082,0
46153,3429,0
49468,1004,0
755,18612,0
35981,28940,0
20805,93680,1
27104,1945,0
2437,33554,0
20805,888,0
19235,75391,0
35981,40914,0
896,19927,0
755,788,1
20805,2525,0
40164,9002,0
2273,3000,1
11317,6816,0
755,40541,0
1498,116854,0
27104,231,1
20805,2414,0
35981,1191,0
2273,63937,0
40164,35901,1
579,72195,0
5140,12661,1
14758,119430,0
35981,37125,0
755,861,0
2273,18785,0
896,65542,0
7319,94080,0
59368,199,0
46153,2448,0
5425,55456,1
2587,5622,0
120142,18460,0
27104,30779,0
4671,81543,0
20805,11568,0
35901,40254,0
27104,96161,0
102777,2835,1
113114,113161,0
471,5140,0
2273,4741,0
28701,53703,1
40164,19874,0
2243,4720,1
20805,43713,0
20805,26967,0
40164,108417,0
27104,2167,1
40164,65290,1
113114,104693,0
40164,15260,0
18327,1855,1
40164,54451,0
20805,4843,0
35981,2340,0
1635,5406,0
41637,59855,0
2273,27763,0
35981,24435,0
17939,67799,0
14758,69521,0
46153,31379,1
35981,2485,0
20805,3496,0
113114,52850,0
4827,34007,0
19235,114402,0
20805,2983,1
506,79515,0
755,100659,0
40164,40915,0
896,93942,0
13904,97374,1
35981,12687,0
35981,2566,0
40164,31324,0
113114,1191,0
755,55063,0
40164,104094,1
701,4667,0
19235,3023,0
20805,52772,0
113114,2542,0
20805,2762,0
18477,101784,0
27104,5970,0
76045,54493,0
49746,25397,0
40164,1436,0
896,890,0
40164,12435,1
35981,2937,0
20805,69949,0
19385,17167,0
3209,2366,0
14758,40967,1
27104,1768,0
2273,27903,0
40164,199,0
27104,70330,0
27104,36911,0
46153,111183,0
76045,52772,0
2273,1233,1
27104,1607,1
20805,27315,0
755,25496,1
63574,67858,1
2273,104362,0
2273,3025,0
11412,2820,0
701,13733,0
4902,3653,1
896,89761,0
2273,13904,0
2273,54129,1
1055,3215,0
113114,5416,0
20805,19866,1
76045,94397,1
27107,49616,0
49468,871,0
1999,116854,0
2937,63574,1
85818,107148,1
20805,63774,0
18327,17939,1
40164,60376,0
896,341,0
304,1215,0
76045,2645,0
2587,2834,1
20805,103674,0
27104,65290,0
76045,27315,0
701,26990,0
35981,36383,0
1055,2368,0
20805,17896,0
2551,40121,1
755,26856,0
579,71544,0
27104,79163,0
755,12659,0
20805,21265,0
5425,384,0
76045,112282,0
35981,11429,0
113114,3337,0
701,16470,0
20805,97429,0
270,2147,1
20805,19507,0
102777,618,1
40164,91433,0
755,5670,0
27104,742,1
35981,29549,0
19235,85364,1
905,3356,1
12620,30898,0
14758,62551,0
3209,35923,0
896,27421,0
46153,94841,0
27104,7319,0
40164,85564,0
40164,98403,0
35981,35969,0
18590,64323,1
48944,75518,0
2273,54375,0
27104,112487,0
40164,6605,0
76045,19793,0
2483,674,1
35981,2376,0
701,33188,0
27104,104097,0
75322,344,0
20805,40062,0
896,2216,0
2841,3374,1
35981,4845,0
20805,11207,0
20805,1208,0
2273,89761,0
27104,2417,0
2273,5416,1
18472,2226,1
20805,55131,0
59368,5542,0
2273,1744,0
40164,77118,0
40164,27008,1
40164,18397,1
20805,33865,0
20805,41604,0
755,2492,1
755,3574,0
113114,8090,0
70406,75391,1
20805,36292,0
113114,11429,0
701,247,0
20805,1498,0
304,1902,0
896,11358,0
2273,55348,0
20805,94414,0
19235,4780,0
40164,34152,0
4780,39647,0
27104,2489,0
76045,101372,0
40164,36556,0
1599,344,1
20805,35776,0
35981,98889,0
40164,788,0
35981,63797,0
2273,71380,0
3740,35922,0
76045,11308,0
40164,3667,0
27104,31382,0
270,88644,0
4671,7118,0
20805,18407,0
19235,80043,1
896,53703,0
113114,5866,0
701,18422,0
27104,1635,0
56700,73324,0
76045,2147,0
31382,94556,1
20805,542,0
30317,52599,0
35981,88994,0
48944,119198,0
5063,70406,1
18327,7319,1
701,3392,0
20805,2163,0
27104,27889,0
2273,93669,0
1055,116854,0
40164,30923,0
896,93599,0
896,18492,0
40164,20670,0
2273,1503,0
76045,87574,0
4827,2455,0
40164,33188,0
46153,3726,0
46153,75969,1
76045,71768,0
14758,57899,0
896,5946,0
17939,2564,0
76045,2412,1
35981,79163,0
755,104632,0
27104,1840,0
35981,3506,0
40164,76214,0
2273,3356,0
16611,64231,0
76045,63774,0
3209,3763,0
701,48944,1
579,108805,0
20805,21348,0
27104,17461,0
35981,51885,0
40164,27315,0
40164,108805,0
2273,69005,0
701,2210,0
896,4888,0
896,2909,0
46153,5117,1
76045,60796,1
270,14697,0
113114,40914,0
46153,765,1
35981,1344,0
896,28924,0
2841,13822,1
755,1607,1
4682,3718,1
40164,18478,0
49468,1635,0
76045,28183,0
2273,4700,0
35981,29545,0
579,69521,0
20805,61026,0
40164,11422,0
1756,6066,0
35901,79495,0
755,27027,0
4671,2643,1
49468,3189,0
471,2368,0
35981,113161,0
40164,27055,1
35981,87574,0
3720,26990,1
19220,64055,0
27104,18400,0
20805,18533,1
49468,1840,0
755,19920,1
2273,26989,0
4780,54375,0
3715,29554,0
20805,12431,1
102777,1902,1
701,2157,0
20805,3424,0
76045,12499,0
75322,31786,0
27104,26856,0
46153,2310,1
896,18427,0
2454,48770,0
76045,43896,1
40164,19589,0
113114,579,0
14004,70301,1
701,7319,0
27104,64581,0
20805,5946,0
76045,119360,0
27104,2683,0
4671,3720,0
755,13747,0
113114,40673,0
4671,1124,0
2273,62551,0
35981,13747,0
49468,20406,0
896,5611,0
27104,3050,0
4682,3690,1
1994,76124,0
14758,3429,0
20805,2980,0
40164,2524,0
27104,3189,0
701,1021,0
471,29535,0
40164,28940,0
35981,70659,0
76045,3461,0
113447,2615,0
2273,1192,0
579,54451,0
40164,17461,1
20805,29535,0
27104,58842,0
755,541,1
2273,1005,0
2454,35866,1
76045,2643,0
40164,117311,0
755,118324,0
701,560,0
20805,899,1
40164,509,0
76045,36088,0
113114,20602,0
40164,94725,0
12850,114136,0
20805,36556,0
3588,70020,1
35981,11194,0
755,827,1
20805,788,0
48944,97429,0
20805,48314,1
35981,5866,0
76045,5429,0
14758,12613,1
46153,199,0
896,63638,0
4671,5542,0
304,113968,0
102777,11230,1
1413,2148,0
40164,35866,1
755,107234,0
76045,88727,0
113114,55055,0
40164,44892,1
40164,3561,1
18656,18287,1
2273,3589,0
113114,1565,0
76045,27889,0
2273,71891,0
20805,20602,1
27104,52227,0
701,1125,0
20805,360,0
18466,1021,0
27104,40160,0
1635,16470,0
76045,89569,1
755,1744,0
20805,35985,0
755,35922,0
113114,2940,0
755,54116,0
20805,4854,0
12008,69677,0
3209,7319,0
113114,1454,0
20805,1384,0
76045,107214,0
896,25496,0
76045,11194,0
35981,2448,0
701,112389,0
40164,26746,0
1498,40254,1
27104,2378,0
755,2390,1
40196,7840,0
14758,20277,0
40164,96161,1
701,37541,0
3740,1907,0
27104,31324,0
27104,66689,0
113114,2712,0
48944,43184,0
27104,11290,0
19235,12687,0
76045,99507,0
701,40266,0
896,33554,0
65392,16470,0
35981,55068,0
40164,76534,0
40164,2819,0
27104,836,1
896,54083,0
35981,75391,0
27104,54493,0
2273,119360,0
2243,1560,1
75322,19928,0
48944,29136,0
76045,2082,0
113114,2216,0
113114,11421,0
76045,72195,0
40164,974,1
4671,3756,0
1393,3082,1
1635,2226,0
304,2991,0
43716,4888,0
76045,113147,0
40164,11220,0
40164,861,0
76045,55969,0
4780,52590,0
76045,600,0
896,107737,0
2243,3690,1
102777,7549,1
3804,2390,1
755,44728,0
46153,101246,1
27104,21930,0
19235,1990,0
4827,11997,0
35981,35894,0
67858,5622,0
2273,108729,1
4671,4850,0
20805,30085,0
46153,72278,1
755,761,0
76045,70610,0
1055,58777,0
755,5866,1
65392,2226,0
27104,78743,0
40164,2390,0
48944,112401,0
896,475,0
113114,29838,1
14758,111239,0
14758,5542,0
3209,120808,0
896,4700,0
20805,871,0
755,51492,0
76045,1840,0
3427,91433,0
20805,86554,0
76045,92989,0
20805,36512,0
20805,60289,0
20805,2524,0
755,2603,1
2587,5946,0
16611,22326,0
18466,3625,0
579,27903,0
2937,2437,0
113114,3715,0
20805,42936,0
755,101080,0
40164,44728,0
27104,5355,0
