UID,FirstName,AmbiguityScore,Gender,EmployeeType
68512,None,NotFound,I,NonEnron
68513,None,NotFound,I,NonEnron
68514,Ksgillmore,NotFound,I,NonEnron
68515,None,NotFound,I,NonEnron
68516,None,NotFound,I,NonEnron
68517,None,NotFound,I,NonCore
68519,Kathleen,0.475639316,F,NonEnron
68520,None,NotFound,I,NonEnron
68522,Krista,0.451789324,F,NonEnron
68523,Kshchellin,NotFound,I,NonEnron
68524,Karen,0.480579758,F,NonEnron
68526,Ken,0.145523338,M,NonEnron
68527,Katherine,0.6284653,F,NonEnron
68533,Kshroyer,NotFound,I,NonEnron
68535,Kelly,39.28729316,F,NonEnron
68536,Kevin,0.957393257,M,NonEnron
68537,Katherine,0.6284653,F,NonEnron
68538,None,NotFound,I,NonEnron
68542,Silver,45.82210243,F,NonEnron
68544,Kurt,0.423526415,M,NonEnron
68545,None,NotFound,I,NonEnron
68547,None,NotFound,I,NonEnron
68550,Kumaran,NotFound,I,NonCore
68551,Ksiwak,NotFound,I,NonEnron
68552,Kathy,0.442781554,F,NonEnron
68554,Kristin,2.412552529,F,NonEnron
68556,Kskinner,NotFound,I,NonEnron
68557,Kskinney,NotFound,I,NonEnron
68558,Kate,0,F,NonEnron
68559,Kevin,0.957393257,M,NonEnron
68560,Kevin,0.957393257,M,NonCore
68561,Ksm,NotFound,I,NonEnron
68562,Kayvan,NotFound,I,NonEnron
68563,None,NotFound,I,NonEnron
68564,Kumi,0,F,NonEnron
68569,None,NotFound,I,NonEnron
68576,None,NotFound,I,NonEnron
68577,Kari,1.743331233,F,NonEnron
68579,Ksmith,NotFound,I,NonEnron
68580,Kimberly,1.226079032,F,NonEnron
68581,None,NotFound,I,NonEnron
68582,Kerry,92.13883121,M,NonEnron
68583,Karen,0.480579758,F,NonEnron
68584,Kevin,0.957393257,M,NonEnron
68586,None,NotFound,I,NonEnron
68589,None,NotFound,I,NonEnron
68591,None,NotFound,I,NonEnron
68593,None,NotFound,I,NonEnron
68594,Kathy,0.442781554,F,NonEnron
68595,Kathleen,0.475639316,F,NonEnron
68599,Kevin,0.957393257,M,NonEnron
68600,None,NotFound,I,NonEnron
68601,Ksplatter,NotFound,I,NonEnron
68602,None,NotFound,I,NonEnron
68605,Karin,0.259145683,F,NonEnron
68606,Kevin,0.957393257,M,NonEnron
68608,Karen,0.480579758,F,NonEnron
68609,Kim,32.33551132,F,NonEnron
68610,Kevin,0.957393257,M,NonEnron
68611,Katheryn,0,F,NonEnron
68612,None,NotFound,I,NonEnron
68614,None,NotFound,I,NonEnron
68615,None,NotFound,I,NonEnron
68616,None,NotFound,I,NonEnron
68618,Kim,32.33551132,F,NonEnron
68619,Kimberly,1.226079032,F,NonEnron
68621,Karl,1.623774974,M,NonEnron
68622,None,NotFound,I,NonCore
68624,None,NotFound,I,NonCore
68625,Kim,32.33551132,F,NonEnron
68626,Kevin,0.957393257,M,NonEnron
68629,None,NotFound,I,NonEnron
68630,Kelly,39.28729316,F,NonEnron
68631,None,NotFound,I,NonEnron
68632,Ken,0.145523338,M,NonEnron
68633,Kent,0.525972142,M,NonEnron
68634,Kevin,0.957393257,M,NonEnron
68635,Braintree,NotFound,I,NonEnron
68636,Kevin,0.957393257,M,NonEnron
68637,Mary,0.771925228,F,NonCore
68638,Kurtz,NotFound,I,NonEnron
68641,None,NotFound,I,NonEnron
68642,Kstream,NotFound,I,NonEnron
68645,Kevin,0.957393257,M,NonEnron
68646,None,NotFound,I,NonEnron
68648,David,0.628882614,M,NonEnron
68649,David,0.628882614,M,NonEnron
68650,Ernie,5.165204559,M,NonEnron
68651,Kristen,2.880786676,F,NonEnron
68655,Kevin,0.957393257,M,NonEnron
68656,Sumant,NotFound,I,NonCore
68658,Kimberly,1.226079032,F,NonEnron
68660,Kelly,39.28729316,F,NonEnron
68661,None,NotFound,I,NonEnron
68662,None,NotFound,I,NonEnron
68663,Kevin,0.957393257,M,NonEnron
68665,Ksw,NotFound,I,NonEnron
68668,None,NotFound,I,NonEnron
68670,Krissy,0,F,NonEnron
68671,Karen,0.480579758,F,NonEnron
68672,Kevin,0.957393257,M,NonEnron
68674,None,NotFound,I,NonEnron
68675,Kathy,0.442781554,F,NonEnron
68676,Karen,0.480579758,F,NonEnron
68678,Khristopher,0,M,NonEnron
68679,None,NotFound,I,NonEnron
68680,Ken,0.145523338,M,NonEnron
68681,Kendra,0.624739692,F,NonEnron
68682,Ktands,NotFound,I,NonEnron
68683,None,NotFound,I,NonCore
68684,None,NotFound,I,NonEnron
68685,Ktbi,NotFound,I,NonEnron
68688,Kate,0,F,NonEnron
68689,Ken,0.145523338,M,NonEnron
68690,None,NotFound,I,NonEnron
68691,None,NotFound,I,NonEnron
68692,None,NotFound,I,NonEnron
68695,Kris,90.63650477,F,NonEnron
68696,Katherine,0.6284653,F,NonEnron
68697,Kim,32.33551132,F,NonEnron
68698,None,NotFound,I,NonEnron
68700,None,NotFound,I,NonEnron
68701,Kat,NotFound,I,NonEnron
68704,Ktilton,NotFound,I,NonEnron
68705,None,NotFound,I,NonEnron
68706,None,NotFound,I,NonEnron
68707,Ktlmsp,NotFound,I,NonEnron
68708,Menzies,NotFound,I,NonEnron
68709,None,NotFound,I,NonEnron
68710,Kristine,0.425208283,F,NonEnron
68711,None,NotFound,I,NonEnron
68712,Kevin,0.957393257,M,NonCore
68714,Keith,0.937046453,M,NonEnron
68715,Ktownsen,NotFound,I,NonEnron
68716,Kathleen,0.475639316,F,NonEnron
68717,Kari,1.743331233,F,NonEnron
68718,None,NotFound,I,NonEnron
68720,None,NotFound,I,NonEnron
68721,Karen,0.480579758,F,NonEnron
68722,Karen,0.480579758,F,NonEnron
68723,Ktrostle,NotFound,I,NonEnron
68724,Ktrue,NotFound,I,NonEnron
68725,Ktrujill,NotFound,I,NonEnron
68726,Keith,0.937046453,M,NonEnron
68727,William,0.714478673,M,NonEnron
68728,None,NotFound,I,NonEnron
68729,None,NotFound,I,NonEnron
68730,None,NotFound,I,NonEnron
68731,None,NotFound,I,NonEnron
68732,Kemp,0,M,NonEnron
68733,Kristy,0.540189408,F,NonEnron
68734,Karen,0.480579758,F,NonEnron
68735,None,NotFound,I,NonEnron
68736,Barry,0.812213281,M,NonEnron
68737,None,NotFound,I,NonCore
68738,Ku,NotFound,I,NonEnron
68739,None,NotFound,I,NonEnron
68740,None,NotFound,I,NonEnron
68741,Kevin,0.957393257,M,NonEnron
68743,Kudla,NotFound,I,NonCore
68744,Marc,0.744005036,M,NonEnron
68746,Kuebler,NotFound,I,NonCore
68747,None,NotFound,I,NonEnron
68748,Thomas,0.641458914,M,NonEnron
68749,Scott,0.612355466,M,NonCore
68750,Kuenning,NotFound,I,NonCore
68751,None,NotFound,I,NonEnron
68752,None,NotFound,I,NonEnron
68753,Kuhn,NotFound,I,NonCore
68754,Kuipers,NotFound,I,NonEnron
68755,None,NotFound,I,NonEnron
68756,Kukucha,NotFound,I,NonCore
68757,Kuldeep,NotFound,I,NonCore
68758,Kuldev,NotFound,I,NonEnron
68759,None,NotFound,I,NonEnron
68760,None,NotFound,I,NonEnron
68761,Kenneth,0.740739916,M,NonEnron
68763,None,NotFound,I,NonEnron
68764,Takeo,0,M,NonEnron
68765,Kumar,0,M,NonEnron
68767,Keith,0.937046453,M,NonEnron
68768,None,NotFound,I,NonEnron
68769,Kunapuli,NotFound,I,NonCore
68771,None,NotFound,I,NonEnron
68772,Kunklerb,NotFound,I,NonEnron
68773,None,NotFound,I,NonEnron
68774,Howard,0.851100229,M,NonEnron
68775,Kunselman,NotFound,I,NonCore
68776,Kuntz,NotFound,I,NonEnron
68777,Kuo,NotFound,I,NonCore
68778,None,NotFound,I,NonEnron
68779,Debbie,0.473967764,F,NonEnron
68780,None,NotFound,I,NonEnron
68782,Kimberely,0,F,NonEnron
68783,None,NotFound,I,NonEnron
68784,None,NotFound,I,NonEnron
68785,None,NotFound,I,NonEnron
68787,Kurt,0.423526415,M,NonEnron
68791,Kurt,0.423526415,M,NonEnron
68792,Kurt,0.423526415,M,NonEnron
68793,Kurt,0.423526415,M,NonEnron
68794,Kurt,0.423526415,M,NonEnron
68799,Kurt,0.423526415,M,NonEnron
68800,Kurt,0.423526415,M,NonEnron
68801,Kurt,0.423526415,M,NonCore
68802,Kurt,0.423526415,M,NonEnron
68803,Kurt,0.423526415,M,NonEnron
68804,Kurt,0.423526415,M,NonEnron
68807,Kurt,0.423526415,M,NonCore
68808,Kurtandrewkaiser,NotFound,I,NonEnron
68809,Kurth,0,M,NonCore
68810,Kurt,0.423526415,M,NonEnron
68812,Kurtis,0.174034111,M,NonEnron
68813,Kurtis,0.174034111,M,NonEnron
68815,None,NotFound,I,NonEnron
68816,None,NotFound,I,NonEnron
68817,None,NotFound,I,NonEnron
68818,Kurtzstowers,NotFound,I,NonEnron
68819,Kurtzman,NotFound,I,NonCore
68820,None,NotFound,I,NonEnron
68821,Kurt,0.423526415,M,NonEnron
68823,Kury,NotFound,I,NonEnron
68824,None,NotFound,I,NonEnron
68826,Kushwaha,NotFound,I,NonEnron
68827,None,NotFound,I,NonEnron
68828,Marc,0.744005036,M,NonEnron
68829,Patrick,0.846839117,M,NonCore
68830,Kathy,0.442781554,F,NonEnron
68831,None,NotFound,I,NonEnron
68832,None,NotFound,I,NonEnron
68833,Kiron,0,M,NonEnron
68834,None,NotFound,I,NonEnron
68836,Kvammen,NotFound,I,NonCore
68837,Kathleen,0.475639316,F,NonEnron
68838,Kent,0.525972142,M,NonEnron
68839,None,NotFound,I,NonEnron
68840,None,NotFound,I,NonEnron
68842,Karen,0.480579758,F,NonEnron
68844,Kristine,0.425208283,F,NonEnron
68845,None,NotFound,I,NonEnron
68846,Kvasnicka,NotFound,I,NonCore
68847,Krist,44.31137725,M,NonEnron
68848,Kenny,1.698896361,M,NonEnron
68849,Kristin,2.412552529,F,NonEnron
68851,None,NotFound,I,NonCore
68852,None,NotFound,I,NonEnron
68853,Gmp,NotFound,I,NonEnron
68854,Kristin,2.412552529,F,NonEnron
68855,Kristina,0.535895331,F,NonEnron
68856,Kavita,0,F,NonEnron
68857,Katie,0.406378918,F,NonEnron
68859,Kham,NotFound,I,NonEnron
68860,Kay,5.389359302,F,NonEnron
68862,Kelly,39.28729316,F,NonEnron
68863,None,NotFound,I,NonEnron
68864,None,NotFound,I,NonEnron
68865,None,NotFound,I,NonEnron
68866,Kai,64.28049671,M,NonEnron
68867,Kendall,30.70611099,M,NonEnron
68868,None,NotFound,I,NonEnron
68869,Kate,0,F,NonEnron
68871,None,NotFound,I,NonEnron
68873,Kagee,NotFound,I,NonEnron
68874,Kwalker,NotFound,I,NonEnron
68875,Kent,0.525972142,M,NonEnron
68876,None,NotFound,I,NonEnron
68877,Kwalrond,NotFound,I,NonEnron
68879,None,NotFound,I,NonEnron
68880,Kevin,0.957393257,M,NonEnron
68881,None,NotFound,I,NonEnron
68884,None,NotFound,I,NonEnron
68885,Winnie,1.887357699,F,NonEnron
68886,Kenwilma,NotFound,I,NonEnron
68891,None,NotFound,I,NonEnron
68892,None,NotFound,I,NonCore
68893,None,NotFound,I,NonEnron
68894,Karen,0.480579758,F,NonEnron
68895,Kevin,0.957393257,M,NonEnron
68896,Kate,0,F,NonEnron
68897,Kelly,39.28729316,F,NonEnron
68898,None,NotFound,I,NonEnron
68899,None,NotFound,I,NonEnron
68902,None,NotFound,I,NonCore
68903,Kevin,0.957393257,M,NonEnron
68904,None,NotFound,I,NonEnron
68906,None,NotFound,I,NonEnron
68908,None,NotFound,I,NonEnron
68909,None,NotFound,I,NonEnron
68911,Dmw,NotFound,I,NonEnron
68912,Karen,0.480579758,F,NonEnron
68913,Kyle,14.20959147,M,NonEnron
68914,Kim,32.33551132,F,NonEnron
68915,Kevin,0.957393257,M,NonEnron
68916,None,NotFound,I,NonEnron
68917,Kelli,0.733312964,F,NonEnron
68918,None,NotFound,I,NonEnron
68919,Kevin,0.957393257,M,NonEnron
68922,None,NotFound,I,NonEnron
68923,Kimberly,1.226079032,F,NonEnron
68924,Crank,NotFound,I,NonEnron
68925,Kim,32.33551132,F,NonEnron
68926,None,NotFound,I,NonEnron
68927,Whalen,0,M,NonCore
68929,Karen,0.480579758,F,NonEnron
68931,Karyn,0,F,NonEnron
68932,Kwhite,NotFound,I,NonEnron
68935,None,NotFound,I,NonEnron
68937,Kwicker,NotFound,I,NonEnron
68938,Kevin,0.957393257,M,NonEnron
68939,Kevin,0.957393257,M,NonEnron
68940,None,NotFound,I,NonEnron
68943,Kent,0.525972142,M,NonEnron
68948,Kwilliam,NotFound,I,NonEnron
68949,Karlene,0,F,NonEnron
68951,Kerry,92.13883121,M,NonEnron
68952,Kwillis,NotFound,I,NonEnron
68953,Kevin,0.957393257,M,NonEnron
68955,Kenneth,0.740739916,M,NonEnron
68956,Ken,0.145523338,M,NonEnron
68957,None,NotFound,I,NonEnron
68958,Kwiseman,NotFound,I,NonEnron
68959,Keith,0.937046453,M,NonCore
68960,None,NotFound,I,NonEnron
68961,None,NotFound,I,NonEnron
68962,Kwol,NotFound,I,NonEnron
68963,None,NotFound,I,NonEnron
68966,Kwon,0,M,NonEnron
68967,None,NotFound,I,NonEnron
68968,D,NotFound,I,NonEnron
68969,Michelle,0.745914252,F,NonEnron
68970,Kenneth,0.740739916,M,NonEnron
68971,Katherine,0.6284653,F,NonEnron
68973,Kurtis,0.174034111,M,NonEnron
68974,None,NotFound,I,NonEnron
68976,Ken,0.145523338,M,NonEnron
68977,Kent,0.525972142,M,NonEnron
68979,Kenneth,0.740739916,M,NonEnron
68980,None,NotFound,I,NonEnron
68982,Jason,1.002792556,M,NonEnron
68983,Kenneth,0.740739916,M,NonEnron
68985,Knox,0,M,NonEnron
68986,Kenneth,0.740739916,M,NonEnron
68987,None,NotFound,I,NonEnron
68988,Keith,0.937046453,M,NonEnron
68989,None,NotFound,I,NonEnron
68990,Karen,0.480579758,F,NonEnron
68992,Kxl,NotFound,I,NonEnron
68993,None,NotFound,I,NonEnron
68994,None,NotFound,I,NonEnron
68995,Kyanowski,NotFound,I,NonEnron
68996,Kyle,14.20959147,M,NonEnron
68998,Kathleen,0.475639316,F,NonEnron
68999,Kyke,NotFound,I,NonCore
69000,Karen,0.480579758,F,NonEnron
69001,Kyla,0,F,NonEnron
69002,Kyle,14.20959147,M,NonEnron
69005,Kyle,14.20959147,M,NonCore
69006,Kyle,14.20959147,M,NonEnron
69007,Kyle,14.20959147,M,NonCore
69008,Kyle,14.20959147,M,NonEnron
69009,Kyle,14.20959147,M,NonEnron
69014,Kyle,14.20959147,M,NonEnron
69015,Kyle,14.20959147,M,NonEnron
69021,Kyle,14.20959147,M,NonEnron
69024,Rothwell,0,M,NonEnron
69027,Kyle,14.20959147,M,NonEnron
69028,Kyle,14.20959147,M,NonCore
69030,Kyle,14.20959147,M,NonEnron
69031,Kyle,14.20959147,M,NonEnron
69032,Kyle,14.20959147,M,NonEnron
69033,None,NotFound,I,NonEnron
69034,Kyle,14.20959147,M,NonEnron
69035,Kyle,14.20959147,M,NonEnron
69036,None,NotFound,I,NonEnron
69037,Kyle,14.20959147,M,NonEnron
69038,Kyle,14.20959147,M,NonEnron
69039,None,NotFound,I,NonEnron
69040,None,NotFound,I,NonEnron
69042,Kyle,14.20959147,M,NonEnron
69046,Kyle,14.20959147,M,NonEnron
69048,Kym,20.56962025,F,NonEnron
69049,Kym,20.56962025,F,NonEnron
69050,Kymitra,NotFound,I,NonCore
69051,None,NotFound,I,NonEnron
69052,None,NotFound,I,NonEnron
69056,Keith,0.937046453,M,NonEnron
69058,None,NotFound,I,NonEnron
69060,Kyung,0,F,NonEnron
69061,None,NotFound,I,NonEnron
69062,Kyra,0,F,NonEnron
69065,Kyra,0,F,NonEnron
69069,Ky,15.25423729,M,NonEnron
69072,Karen,0.480579758,F,NonEnron
69073,Dar,0,M,NonEnron
69075,Kathyres,NotFound,I,NonEnron
69076,Katherine,0.6284653,F,NonEnron
69077,Kelly,39.28729316,F,NonEnron
69079,Kzemp,NotFound,I,NonEnron
69080,None,NotFound,I,NonEnron
69081,None,NotFound,I,NonCore
69082,None,NotFound,I,NonEnron
69083,Kziermaier,NotFound,I,NonEnron
69084,Ken,0.145523338,M,NonEnron
69085,None,NotFound,I,NonEnron
69086,Ken,0.145523338,M,NonEnron
69087,Dude,0,M,NonEnron
69089,None,NotFound,I,NonEnron
69090,None,NotFound,I,NonEnron
69093,K,NotFound,I,NonEnron
69094,Kristina,0.535895331,F,NonEnron
69095,None,NotFound,I,NonEnron
69096,None,NotFound,I,NonEnron
69097,Jeremy,1.314236619,M,NonEnron
69098,None,NotFound,I,NonCore
69099,None,NotFound,I,NonEnron
69100,Kevin,0.957393257,M,NonEnron
69101,K,NotFound,I,NonEnron
69102,None,NotFound,I,NonEnron
69103,L,NotFound,I,NonEnron
69104,None,NotFound,I,NonEnron
69105,None,NotFound,I,NonEnron
69106,None,NotFound,I,NonCore
69107,None,NotFound,I,NonEnron
69108,Indajeffersonibpcom,NotFound,I,NonEnron
69109,Ance,0,M,NonEnron
69110,Eestonepathcom,NotFound,I,NonEnron
69111,L,NotFound,I,NonEnron
69112,L,NotFound,I,NonEnron
69113,L,NotFound,I,NonEnron
69114,L,NotFound,I,NonCore
69115,Luis,1.681819956,M,NonEnron
69116,L,NotFound,I,NonEnron
69117,Lesley,33.15626151,F,NonEnron
69118,None,NotFound,I,NonEnron
69119,Arrydraderaecca,NotFound,I,NonEnron
69120,L,NotFound,I,NonEnron
69121,Eah,NotFound,I,NonEnron
69122,L,NotFound,I,NonEnron
69123,L,NotFound,I,NonEnron
69124,Eesaarringtoncompuwarecom,NotFound,I,NonEnron
69125,None,NotFound,I,NonEnron
69126,Ley,NotFound,I,NonEnron
69127,Leroy,1.253571272,M,NonEnron
69128,None,NotFound,I,NonCore
69129,Laura,0.595825911,F,NonEnron
69130,Hirschcentexcom,NotFound,I,NonEnron
69131,L,NotFound,I,NonEnron
69132,L,NotFound,I,NonEnron
69133,None,NotFound,I,NonCore
69135,Luc,0,M,NonEnron
69136,None,NotFound,I,NonEnron
69137,Lance,0.65743487,M,NonEnron
69138,L,NotFound,I,NonEnron
69139,Maximilian,0,M,NonEnron
69142,Avoratoenroncom,NotFound,I,NonEnron
69143,L,NotFound,I,NonEnron
69144,None,NotFound,I,NonEnron
69145,L,NotFound,I,NonEnron
69146,None,NotFound,I,NonCore
69147,None,NotFound,I,NonEnron
69148,None,NotFound,I,NonCore
69149,L,NotFound,I,NonEnron
69150,None,NotFound,I,NonEnron
69151,None,NotFound,I,NonEnron
69152,None,NotFound,I,NonEnron
69153,None,NotFound,I,NonEnron
69154,None,NotFound,I,NonEnron
69155,None,NotFound,I,NonEnron
69156,None,NotFound,I,NonEnron
69157,None,NotFound,I,NonEnron
69158,None,NotFound,I,NonEnron
69159,None,NotFound,I,NonEnron
69160,None,NotFound,I,NonEnron
69161,None,NotFound,I,NonEnron
69162,None,NotFound,I,NonEnron
69163,None,NotFound,I,NonEnron
69164,None,NotFound,I,NonEnron
69165,None,NotFound,I,NonEnron
69166,None,NotFound,I,NonEnron
69167,None,NotFound,I,NonEnron
69168,None,NotFound,I,NonEnron
69169,None,NotFound,I,NonEnron
69170,None,NotFound,I,NonEnron
69171,Com,NotFound,I,NonEnron
69172,Steve,0.672243959,M,NonEnron
69173,Kathie,0,F,NonEnron
69174,None,NotFound,I,NonEnron
69175,None,NotFound,I,NonEnron
69176,None,NotFound,I,NonEnron
69177,None,NotFound,I,NonEnron
69178,None,NotFound,I,NonEnron
69179,Teduds,NotFound,I,NonEnron
69180,None,NotFound,I,NonEnron
69181,None,NotFound,I,NonEnron
69182,None,NotFound,I,NonEnron
69183,None,NotFound,I,NonEnron
69184,La,20.97649186,F,NonCore
69186,Vicki,0.397434861,F,NonCore
69187,La,20.97649186,F,NonCore
69188,Lee,48.23748508,M,NonEnron
69189,Lorraine,0.755910493,F,NonEnron
69190,None,NotFound,I,NonEnron
69191,Farzan,NotFound,I,NonEnron
69192,None,NotFound,I,NonEnron
69193,None,NotFound,I,NonEnron
69194,Deborah,0.442897548,F,NonEnron
69195,None,NotFound,I,NonEnron
69196,Terry,39.99982513,M,NonEnron
69197,Leighann,0,F,NonEnron
69198,Labates,NotFound,I,NonEnron
69201,Larry,0.829724537,M,NonCore
69202,Steve,0.672243959,M,NonEnron
69203,None,NotFound,I,NonEnron
69204,Lee,48.23748508,M,NonEnron
69205,Maryline,0,F,NonEnron
69206,None,NotFound,I,NonEnron
69207,Bruce,0.641529802,M,NonEnron
69208,Bruce,0.641529802,M,NonEnron
69209,Don,1.222937844,M,NonEnron
69210,Labrams,NotFound,I,NonEnron
69211,None,NotFound,I,NonEnron
69212,Labricia,NotFound,I,NonCore
69214,Lori,0.48518054,F,NonEnron
69215,None,NotFound,I,NonEnron
69216,Lacee,0,F,NonEnron
69218,Lacey,56.29113434,F,NonEnron
69219,Lachandra,0,F,NonCore
69220,Jules,0,M,NonEnron
69221,Lacimosa,NotFound,I,NonEnron
69222,Lack,NotFound,I,NonCore
69223,Lawrence,0.835750888,M,NonEnron
69224,Lance,0.65743487,M,NonEnron
69225,None,NotFound,I,NonEnron
69226,Meredith,18.62818739,F,NonEnron
69227,None,NotFound,I,NonEnron
69228,Lacoupa,NotFound,I,NonEnron
69229,Lacrecia,0,F,NonCore
69231,None,NotFound,I,NonEnron
69232,La,20.97649186,F,NonEnron
69233,Lacye,NotFound,I,NonCore
69234,Lacye,NotFound,I,NonCore
69236,Lacy,67.10684274,M,NonEnron
69237,None,NotFound,I,NonEnron
69239,Ladd,0,M,NonCore
69240,Lade,NotFound,I,NonCore
69241,Richard,0.642741043,M,NonEnron
69242,Ladent,NotFound,I,NonEnron
69243,Latrice,0,F,NonCore
69245,Rowan,7.182320442,M,NonEnron
69246,Louie,8.0214271,M,NonEnron
69247,None,NotFound,I,NonEnron
69249,Ladonna,0,F,NonCore
69250,Ladonna,0,F,NonEnron
69251,Ladonna,0,F,NonEnron
69253,Rl,NotFound,I,NonEnron
69254,Michelle,0.745914252,F,NonEnron
69255,Shawna,0.478541974,F,NonEnron
69256,None,NotFound,I,NonEnron
69257,None,NotFound,I,NonEnron
69258,Sylvia,0.798349176,F,NonEnron
69260,None,NotFound,I,NonEnron
69261,Janice,0.581409433,F,NonEnron
69262,Sheila,0.546366708,F,NonEnron
69263,Gai,0,F,NonEnron
69264,Lisa,0.54717905,F,NonEnron
69265,Lane,24.65418044,M,NonEnron
69266,La,20.97649186,F,NonEnron
69267,Lafferty,NotFound,I,NonEnron
69268,None,NotFound,I,NonEnron
69269,Lafitch,NotFound,I,NonEnron
69270,None,NotFound,I,NonEnron
69271,La,20.97649186,F,NonEnron
69272,Lafontaine,NotFound,I,NonCore
69273,Frank,0.878681758,M,NonEnron
69275,None,NotFound,I,NonEnron
69276,None,NotFound,I,NonEnron
69277,Lagerstrom,NotFound,I,NonCore
69278,La,20.97649186,F,NonCore
69279,Lagler,NotFound,I,NonCore
69280,Martin,0.844132061,M,NonEnron
69282,Laura,0.595825911,F,NonEnron
69284,Oanh,0,F,NonEnron
69285,Lahenderson,NotFound,I,NonEnron
69286,None,NotFound,I,NonEnron
69287,Lahourcade,NotFound,I,NonCore
69288,Lai,0,F,NonCore
69289,Laian,NotFound,I,NonEnron
69290,None,NotFound,I,NonEnron
69291,Kemp,0,M,NonEnron
69292,Laina,0,F,NonEnron
69294,Laine,88.83183569,F,NonCore
69295,Laine,88.83183569,F,NonCore
69296,Elaine,0.512664738,F,NonEnron
69297,None,NotFound,I,NonEnron
69298,Lainie,0,F,NonEnron
69299,None,NotFound,I,NonEnron
69300,Pamela,0.447566244,F,NonEnron
69303,Laird,0,M,NonCore
69304,Laird,0,M,NonCore
69305,None,NotFound,I,NonEnron
69306,None,NotFound,I,NonEnron
69307,Lajune,0,F,NonEnron
69308,None,NotFound,I,NonEnron
69309,Jeff,0.418750947,M,NonEnron
69310,None,NotFound,I,NonEnron
69311,Jud,0,M,NonEnron
69312,Judith,0.540925736,F,NonEnron
69314,Lakhani,NotFound,I,NonEnron
69315,Lakin,NotFound,I,NonCore
69317,Dan,0.697166675,M,NonEnron
69318,Lakshminarasimhan,NotFound,I,NonCore
69320,None,NotFound,I,NonEnron
69321,Alinda,0,F,NonEnron
69322,Lee,48.23748508,M,NonEnron
69323,Lisa,0.54717905,F,NonEnron
69324,None,NotFound,I,NonEnron
69326,Lisa,0.54717905,F,NonCore
69327,Laura,0.595825911,F,NonCore
69328,Lynn,40.20772296,F,NonEnron
69329,Lalenia,0,F,NonEnron
69330,Lalenaluba,NotFound,I,NonEnron
69333,None,NotFound,I,NonEnron
69334,Lisa,0.54717905,F,NonCore
69335,Laurie,1.675667824,F,NonEnron
69336,Lalise,NotFound,I,NonEnron
69337,Lynda,0.328806488,F,NonEnron
69339,Laura,0.595825911,F,NonEnron
69340,None,NotFound,I,NonEnron
69341,Lallimj,NotFound,I,NonEnron
69342,Robert,0.735430845,M,NonEnron
69343,Lam,0,M,NonCore
69344,Lam,0,M,NonEnron
69345,None,NotFound,I,NonEnron
69346,Victor,1.214493471,M,NonCore
69349,Lamar,6.134689849,M,NonEnron
69350,Richard,0.642741043,M,NonEnron
69351,None,NotFound,I,NonEnron
69352,Lamas,NotFound,I,NonEnron
69353,Robert,0.735430845,M,NonEnron
69354,Lambeel,NotFound,I,NonEnron
69355,Lambeth,NotFound,I,NonCore
69357,La,20.97649186,F,NonEnron
69358,None,NotFound,I,NonEnron
